_file,nym,gen,etym/lang,etym/nym
aluby_1_1.xml,Aluby,M,,
alum_1_1.xml,Alum,M,,
alumina_1_1.xml,Alumina,F,,
alunoc_1_1.xml,Alunoc,M,Proto-Germanic,
alussa_1_1.xml,Alussa,F,,
alvaro_1_1.xml,Alvaro,M,Proto-Germanic; Old High German,
alvea_1_1.xml,Alvea,F,,
alveradis_1_1.xml,Alveradis,U,,
alvice_1_1.xml,Alvice,F,Old High German; Old Saxon; Old High German,
alvif_1_1.xml,Alvif,U,,
alvitha_1_1.xml,Alvitha,F,,
alviva_1_1.xml,Alviva,F,Old English; Old English,
alvolk_1_1.xml,Alvolk,M,,
alwarda_1_1.xml,Alwarda,F,,
alwi_1_1.xml,Alwi,M,Old English; Old English,
alwich_1_1.xml,Alwich,M,,
alwin_1_1.xml,Alwin,M,Old English; Old High German; Old English; Old High German,
alzeiza_1_1.xml,Alzeiza,F,,
ama_1_1.xml,Ama,M,Proto-Germanic,
amabel_1_1.xml,Amabel,F,Latin,
amadeus_1_1.xml,Amadeus,M,Latin,
amadilde_1_1.xml,Amadilde,F,Latin; Old High German,
amado_1_1.xml,Amado,M,,
amadore_1_1.xml,Amadore,M,Latin,
amalberg_1_1.xml,Amalberg,F,Proto-Germanic; Old High German,
amalberga_1_1.xml,Amalberga,F,,
amalbert_1_1.xml,Amalbert,M,Proto-Germanic; Old High German; Old Saxon; Proto-Germanic,
amald_1_1.xml,Amald,M,,
amaldrich_1_1.xml,Amaldrich,M,,
amalech_1_1.xml,Amalech,M,,
amalfrid_1_1.xml,Amalfrid,M,Proto-Germanic; Old High German; Old Saxon,
amalfrida_1_1.xml,Amalfrida,F,Proto-Germanic; Old High German; Old Saxon,
amalgalde_1_1.xml,Amalgalde,F,Proto-Germanic,
amalgarde_1_1.xml,Amalgarde,F,Proto-Germanic; Old Saxon; Old High German,
amalgaud_1_1.xml,Amalgaud,M,Proto-Germanic,
amalger_1_1.xml,Amalger,M,Proto-Germanic; Old High German; Old Saxon,
amalgilde_1_1.xml,Amalgilde,F,Proto-Germanic; Proto-Germanic,
amalgrat_1_1.xml,Amalgrat,M,Proto-Germanic,
amalher_1_1.xml,Amalher,M,Proto-Germanic; Old High German,
amalhilde_1_1.xml,Amalhilde,F,Proto-Germanic; Old High German,
amalrad_1_1.xml,Amalrad,M,,
amaltrude_1_1.xml,Amaltrude,F,Proto-Germanic; Proto-Germanic; Proto-Germanic,
amalwald_1_1.xml,Amalwald,M,Proto-Germanic; Old Saxon; Old High German,
amalwin_1_1.xml,Amalwin,M,Proto-Germanic; Old High German,
amanato_1_1.xml,Amanato,M,,
amanda_1_1.xml,Amanda,F,Latin,
amandala_1_1.xml,Amandala,F,,
amaneon_1_1.xml,Amaneon,M,,
amanevus_1_1.xml,Amanevus,M,,
amano_1_1.xml,Amano,M,,
amant_1_1.xml,Amant,M,Latin,
amaro_1_1.xml,Amaro,M,Latin,
amat_1_1.xml,Amat,M,Latin,
amata_1_1.xml,Amata,F,Latin,
ambert_1_1.xml,Ambert,M,,
amblara_1_1.xml,Amblara,F,,
amblard_1_1.xml,Amblard,M,Proto-Germanic; Old Saxon; Old High German,
ambrich_1_1.xml,Ambrich,M,Latin; Old High German,Ambrose
ambrose_1_1.xml,Ambrose,M,Greek,
ambrosia_1_1.xml,Ambrosia,F,Latin; Ancient Greek,
ambund_1_1.xml,Ambund,M,,
ameius_1_1.xml,Ameius,M,,
amelia_1_1.xml,Amelia,F,Proto-Germanic,
amelung_1_1.xml,Amelung,M,Proto-Germanic,
ameraudus_1_1.xml,Ameraudus,M,,
ameria_1_1.xml,Ameria,F,,Emery
amerus_1_1.xml,Amerus,M,,
ames_1_1.xml,Ames,M,,
ameta_1_1.xml,Ameta,F,,
amfrid_1_1.xml,Amfrid,M,,
ami-dieu_1_1.xml,Ami-Dieu,M,,
ami_1_1.xml,Ami,M,Old French,
amiard_1_1.xml,Amiard,M,,
amice_1_1.xml,Amice,F,Latin,
amichar_1_1.xml,Amichar,M,,
amicus_1_1.xml,Amicus,M,Latin,
amid_1_1.xml,Amid,M,,
amiel_1_1.xml,Amiel,F,,
amietta_1_1.xml,Amietta,F,,
amigetto_1_1.xml,Amigetto,M,,
amilo_1_1.xml,Amilo,M,,
amis_1_1.xml,Amis,M,,
amisius_1_1.xml,Amisius,M,,
amizo_1_1.xml,Amizo,M,,
ammonda_1_1.xml,Ammonda,U,,
amos_1_1.xml,Amos,M,Hebrew,
amourich_1_1.xml,Amourich,M,,
amphelise_1_1.xml,Amphelise,F,,
amplonius_1_1.xml,Amplonius,M,,
amulger_1_1.xml,Amulger,M,"Proto-Germanic; Old High German, Old Saxon",
amulrad_1_1.xml,Amulrad,F,Proto-Germanic; Old Saxon; Old High German,
amulug_1_1.xml,Amulug,M,Proto-Germanic,
amy_1_1.xml,Amy,F,Old French,Ami
amyed_1_1.xml,Amyed,M,,
anacan_1_1.xml,Anacan,F,,
anaia_1_1.xml,Anaia,U,,
ananias_1_1.xml,Ananias,M,Ancient Greek; Hebrew,
anasensius_1_1.xml,Anasensius,M,,
anaske_1_1.xml,Anaske,M,,
anastasia_1_1.xml,Anastasia,F,,Anastasius
anastasius_1_1.xml,Anastasius,M,Greek,
anaugen_1_1.xml,Anaugen,M,,
anca_1_1.xml,Anca,F,,
ancel_1_1.xml,Ancel,M,Old German; Old High German,
ancela_1_1.xml,Ancela,F,,
ancher_1_1.xml,Ancher,M,,
anchier_1_1.xml,Anchier,M,,
ancoris_1_1.xml,Ancoris,F,,
andarina_1_1.xml,Andarina,F,,
andbjorn_1_1.xml,Andbjorn,M,,
andechay_1_1.xml,Andechay,F,,
anderd_1_1.xml,Anderd,M,,
andger_1_1.xml,Andger,M,Proto-Germanic; Old High German; Old Saxon,
andolsa_1_1.xml,Andolsa,F,,
andrea_1_1.xml,Andrea,F,,Andrew
andreina_1_1.xml,Andreina,F,,
andrevet_1_1.xml,Andrevet,M,,
andrew_1_1.xml,Andrew,M,Greek; Ancient Greek; Ancient Greek,
andrianus_1_1.xml,Andrianus,M,,
andrieta_1_1.xml,Andrieta,U,,
andrillo_1_1.xml,Andrillo,M,,
andrivela_1_1.xml,Andrivela,F,,
andruche_1_1.xml,Andruche,M,,
andry_1_1.xml,Andry,M,Old German; Old High German,
anello_1_1.xml,Anello,M,,
anelot_1_1.xml,Anelot,M,,
anfrione_1_1.xml,Anfrione,M,,
anfroy_1_1.xml,Anfroy,M,,
ange_1_1.xml,Ange,M,,
angel_1_1.xml,Angel,M,Ancient Greek; angelus,
angela_1_1.xml,Angela,F,Latin,
angelerius_1_1.xml,Angelerius,M,,
angelica_1_1.xml,Angelica,F,Latin,
anger_1_1.xml,Anger,M,,
angharad_1_1.xml,Angharad,F,Proto-Celtic; Proto-Celtic; Proto-Celtic,
anglebin_1_1.xml,Anglebin,M,,
anglicus_1_1.xml,Anglicus,M,Latin,
angord_1_1.xml,Angord,M,,
anguanuc_1_1.xml,Anguanuc,M,,
angus_1_1.xml,Angus,M,,
anice_1_1.xml,Anice,F,,
anie_1_1.xml,Anie,F,,
anima_1_1.xml,Anima,F,Latin,
animantera_1_1.xml,Animantera,F,,
anié_1_1.xml,Anié,M,,
anka_1_1.xml,Anka,M,,
anker_1_1.xml,Anker,M,,
anligus_1_1.xml,Anligus,M,,
annabel_1_1.xml,Annabel,F,,
anne_1_1.xml,Anne,F,Hebrew,
annict_1_1.xml,Annict,M,,
annild_1_1.xml,Annild,F,,
anno_1_1.xml,Anno,M,,
anné_1_1.xml,Anné,M,,
anquet_1_1.xml,Anquet,M,,
anrich_1_1.xml,Anrich,M,,
anrictus_1_1.xml,Anrictus,M,,
anrixia_1_1.xml,Anrixia,F,,
anrnolf_1_1.xml,Anrnolf,M,,
ansbald_1_1.xml,Ansbald,M,Old High German; Old German,
ansbert_1_1.xml,Ansbert,M,Old High German; Old High German; Old Saxon; Proto-Germanic,
ansberta_1_1.xml,Ansberta,F,Old High German; Old High German; Old Saxon; Proto-Germanic,
ansbrand_1_1.xml,Ansbrand,M,Old High German; Old High German; Old Norse,
anschetil_1_1.xml,Anschetil,M,Old English; Old High German; Old Norse; Old English; Old Saxon; Old Norse,
ansculf_1_1.xml,Ansculf,M,Old English; Old High German; Old High German; Gothic,
ansed_1_1.xml,Ansed,M,,
ansegaud_1_1.xml,Ansegaud,M,Old High German,
ansegilde_1_1.xml,Ansegilde,F,Old High German; Proto-Germanic,
anselm_1_1.xml,Anselm,M,"Old High German; Old High German, Old Saxon",
anselma_1_1.xml,Anselma,F,,Anselm
ansereius_1_1.xml,Ansereius,M,,
anserich_1_1.xml,Anserich,M,Old High German; Old High German,
ansfrid_1_1.xml,Ansfrid,M,Old High German; Old English; Old High German; Old Saxon,
ansgar_1_1.xml,Ansgar,M,Old English; Old High German; Old Norse; Old English; Old High German; Old Saxon; Old Norse,
ansgarde_1_1.xml,Ansgarde,F,Old High German; Old Saxon; Old High German,
ansgil_1_1.xml,Ansgil,M,Old High German; Old High German,
ansgot_1_1.xml,Ansgot,M,"Old High German; Old High German, Old Dutch; Old Saxon, Old Frisian, Old English",
ansgrim_1_1.xml,Ansgrim,M,Old High German; Old High German; Old Saxon,
ansian_1_1.xml,Ansian,M,,
ansilde_1_1.xml,Ansilde,F,Old High German; Old High German,
ansionna_1_1.xml,Ansionna,F,,
ansleth_1_1.xml,Ansleth,M,Old High German,
ansoin_1_1.xml,Ansoin,M,Old High German; Old High German,
ansois_1_1.xml,Ansois,F,Old High German; Old Saxon; Old High German,
ansold_1_1.xml,Ansold,M,Old High German; Old Saxon; Old High German,
ansont_1_1.xml,Ansont,M,,
ansot_1_1.xml,Ansot,M,,
answard_1_1.xml,Answard,M,Old English; Old High German; Old English; Old High German,
antelm_1_1.xml,Antelm,M,Proto-Germanic; Old High German; Old Saxon,
antenor_1_1.xml,Antenor,M,Ancient Greek,
anthony_1_1.xml,Anthony,M,Latin,
antiga_1_1.xml,Antiga,F,,
antonia_1_1.xml,Antonia,F,,Anthony
antrig_1_1.xml,Antrig,M,,
anulf_1_1.xml,Anulf,M,,
anund_1_1.xml,Anund,M,,
anxin_1_1.xml,Anxin,M,,
anza_1_1.xml,Anza,U,,
anziano_1_1.xml,Anziano,M,,
anzo_1_1.xml,Anzo,M,Proto-Germanic,
aodh_1_1.xml,Aodh,M,Old Irish,
aoife_1_1.xml,Aoife,F,,
aparici_1_1.xml,Aparici,M,,
apaule_1_1.xml,Apaule,M,,
aper_1_1.xml,Aper,M,,
apollo_1_1.xml,Apollo,M,,
apollonia_1_1.xml,Apollonia,F,,Apollonius
apollonius_1_1.xml,Apollonius,M,Ancient Greek; Ancient Greek,
appelin_1_1.xml,Appelin,M,,
appertain_1_1.xml,Appertain,M,,
april_1_1.xml,April,F,Latin,
aquem_1_1.xml,Aquem,M,,
aquila_1_1.xml,Aquila,M,Latin,
aquilina_1_1.xml,Aquilina,F,Latin,
arabella_1_1.xml,Arabella,F,,
aramon_1_1.xml,Aramon,M,,
araninus_1_1.xml,Araninus,M,,
arbe_1_1.xml,Arbe,M,,
arbel_1_1.xml,Arbel,M,,
arbelina_1_1.xml,Arbelina,F,,
arbeo_1_1.xml,Arbeo,M,Old High German; Old Saxon; Gothic,
arbir_1_1.xml,Arbir,M,Old High German; Old Saxon; Gothic,
arbrand_1_1.xml,Arbrand,M,,
arcall_1_1.xml,Arcall,M,,
archangel_1_1.xml,Archangel,M,Latin; Ancient Greek,
archenrich_1_1.xml,Archenrich,M,,
archibald_1_1.xml,Archibald,M,Old High German; Old High German,
archinard_1_1.xml,Archinard,M,,
archingaud_1_1.xml,Archingaud,M,,
arcis_1_1.xml,Arcis,M,,
arcod_1_1.xml,Arcod,M,Proto-Germanic; Old High German,
arcos_1_1.xml,Arcos,M,,
arcwin_1_1.xml,Arcwin,M,Proto-Germanic; Old High German,
ardell_1_1.xml,Ardell,M,,
ardench_1_1.xml,Ardench,M,Old English; Old Saxon; Old High German,
ardezono_1_1.xml,Ardezono,M,,
ardicio_1_1.xml,Ardicio,M,,
arding_1_1.xml,Arding,M,,
ardo_1_1.xml,Ardo,M,,
ardreman_1_1.xml,Ardreman,M,Old English; Old Saxon; Old High German; Old High German,
ardricio_1_1.xml,Ardricio,M,,
ardruh_1_1.xml,Ardruh,F,Old English; Old Saxon; Old High German,
arducius_1_1.xml,Arducius,M,,
ardyn_1_1.xml,Ardyn,M,Old English; Old Saxon; Old High German,
areantilde_1_1.xml,Areantilde,F,,
aredius_1_1.xml,Aredius,M,,
arefast_1_1.xml,Arefast,M,Old High German; Old Saxon; Old Norse,
aregia_1_1.xml,Aregia,F,,Aregius
aregius_1_1.xml,Aregius,M,,
arencus_1_1.xml,Arencus,M,Old High German; Old Saxon; Old Norse,
arengutius_1_1.xml,Arengutius,M,,
arest_1_1.xml,Arest,M,,
argant_1_1.xml,Argant,M,Old High German; Old Saxon; Old Norse; Proto-Germanic,
argeleuba_1_1.xml,Argeleuba,F,Proto-Germanic; Gothic; Old High German,
argemir_1_1.xml,Argemir,M,Proto-Germanic; Old English; Old High German; Old Saxon; Proto-Germanic,
argenta_1_1.xml,Argenta,F,Latin,
argentina_1_1.xml,Argentina,F,,
argivitus_1_1.xml,Argivitus,M,Proto-Germanic; Old High German; Old Saxon; Old Saxon; Old High German,
argon_1_1.xml,Argon,M,,
argram_1_1.xml,Argram,F,,
ari_1_1.xml,Ari,M,,
aria_1_1.xml,Aria,M,,
arias_1_1.xml,Arias,M,,
arild_1_1.xml,Arild,M,,
aristotle_1_1.xml,Aristotle,M,Greek; Greek,
arivabene_1_1.xml,Arivabene,M,,
arkill_1_1.xml,Arkill,M,,
arminell_1_1.xml,Arminell,F,,
armste_1_1.xml,Armste,M,,
armund_1_1.xml,Armund,M,,
arn_1_1.xml,Arn,M,,
arnard_1_1.xml,Arnard,M,Old High German; Old Saxon; Old Saxon; Old High German,
arnbert_1_1.xml,Arnbert,M,Old High German; Old Saxon; Old High German; Old Saxon; Proto-Germanic,
arnberta_1_1.xml,Arnberta,F,,Arnbert
arner_1_1.xml,Arner,M,Old High German; Old Saxon; Old High German,
arnger_1_1.xml,Arnger,M,Old High German; Old Saxon; Old Norse; Old High German; Old Saxon; Old Norse,
arngilde_1_1.xml,Arngilde,F,Old High German; Old Saxon; Old Norse; Proto-Germanic,
arngisl_1_1.xml,Arngisl,M,Old Norse; Old Norse,
arnichin_1_1.xml,Arnichin,M,,
arnis_1_1.xml,Arnis,M,Old High German; Old Saxon; Old Norse,
arnkis_1_1.xml,Arnkis,M,,
arno_1_1.xml,Arno,M,Old High German; Old Saxon; Old Norse,
arnold-william_1_1.xml,Arnold-William,M,,Arnold; William
arnold_1_1.xml,Arnold,M,Old English; Old High German; Old Saxon; Old English; Old High German,
arnolde_1_1.xml,Arnolde,F,,Arnold
arns_1_1.xml,Arns,M,,
arntrude_1_1.xml,Arntrude,F,"Old High German, Old Saxon; Proto-Germanic; Proto-Germanic",
arnulf_1_1.xml,Arnulf,M,Old English; Old Norse; Old High German; Old Saxon; Old Norse; Old High German; Gothic; Old English,
aro_1_1.xml,Aro,M,,
arowe_1_1.xml,Arowe,U,,
arpeo_1_1.xml,Arpeo,M,,
arpin_1_1.xml,Arpin,M,,
arpo_1_1.xml,Arpo,M,,
arquecin_1_1.xml,Arquecin,M,,
arragoen_1_1.xml,Arragoen,M,,
arrieu_1_1.xml,Arrieu,M,,
arrigo_1_1.xml,Arrigo,M,,
arrthel_1_1.xml,Arrthel,M,,
arsina_1_1.xml,Arsina,F,,
art_1_1.xml,Art,M,,
artald_1_1.xml,Artald,M,Old Saxon; Old High German; Old Saxon; Old High German,
artbloem_1_1.xml,Artbloem,M,,
artcar_1_1.xml,Artcar,M,Old Breton; Old Breton,
artemia_1_1.xml,Artemia,F,,
arthemica_1_1.xml,Arthemica,F,,
arthfael_1_1.xml,Arthfael,M,Old Breton; Old Breton,
arthueu_1_1.xml,Arthueu,M,,
arthuin_1_1.xml,Arthuin,M,,
arthuiu_1_1.xml,Arthuiu,M,Old Breton; Old Breton; Middle Welsh,
arthur_1_1.xml,Arthur,M,Old Breton; Proto-Celtic; Greek,
arti_1_1.xml,Arti,M,,
artraud_1_1.xml,Artraud,M,,
artruchio_1_1.xml,Artruchio,M,,
aruled_1_1.xml,Aruled,M,,
arundel_1_1.xml,Arundel,M,,
arung_1_1.xml,Arung,M,,
arvid_1_1.xml,Arvid,M,Old Norse; Old Norse,
arvind_1_1.xml,Arvind,M,,
arvolina_1_1.xml,Arvolina,F,,
arye_1_1.xml,Arye,M,Hebrew,
arzon_1_1.xml,Arzon,F,,
asa_1_1.xml,Asa,M,Hebrew,
asalme-asan_1_1.xml,Asalme-Asan,M,,
asane_1_1.xml,Asane,F,,
asarulf_1_1.xml,Asarulf,M,,
ascalona_1_1.xml,Ascalona,F,,
ascanio_1_1.xml,Ascanio,M,,
ascaro_1_1.xml,Ascaro,M,,
ascere_1_1.xml,Ascere,M,,
asco_1_1.xml,Asco,M,,
ascrich_1_1.xml,Ascrich,M,Old English; Old High German; Old High German,
asculf_1_1.xml,Asculf,M,"Old English; Old High German; Old High German; Gothic, Old English; Old High German",
ascwin_1_1.xml,Ascwin,M,Old English; Old High German; Old English; Old High German,
asdras_1_1.xml,Asdras,M,,
asem_1_1.xml,Asem,M,,
ashwy_1_1.xml,Ashwy,M,Old English; Old English,
asibilis_1_1.xml,Asibilis,U,,
asic_1_1.xml,Asic,M,,
asna_1_1.xml,Asna,F,,
aspasius_1_1.xml,Aspasius,M,,
aspelan_1_1.xml,Aspelan,M,,
assalhida_1_1.xml,Assalhida,F,,
assende_1_1.xml,Assende,F,,
assensi_1_1.xml,Assensi,M,,
assuro_1_1.xml,Assuro,M,,
astald_1_1.xml,Astald,M,,
astaphe_1_1.xml,Astaphe,M,,
aster_1_1.xml,Aster,M,Ancient Greek,
astia_1_1.xml,Astia,F,,
astopapie_1_1.xml,Astopapie,M,,
astorus_1_1.xml,Astorus,M,,
astrid_1_1.xml,Astrid,F,,
astruilde_1_1.xml,Astruilde,F,Proto-Germanic; Old High German,
asvid_1_1.xml,Asvid,M,,
aswi_1_1.xml,Aswi,M,,
asólfr_1_1.xml,Asólfr,M,,
atelulf_1_1.xml,Atelulf,M,,
atenulf_1_1.xml,Atenulf,M,,
athanasius_1_1.xml,Athanasius,M,Ancient Greek,
athanilde_1_1.xml,Athanilde,F,,
athelstan_1_1.xml,Athelstan,M,Old High German; Slavic,
atherin_1_1.xml,Atherin,M,,
atilia_1_1.xml,Atilia,F,Latin,
atin_1_1.xml,Atin,M,,
atitius_1_1.xml,Atitius,M,,
attamano_1_1.xml,Attamano,M,,
atte_1_1.xml,Atte,M,,
attlus_1_1.xml,Attlus,M,,
attoes_1_1.xml,Attoes,M,,
aubrey_1_1.xml,Aubrey,F,,
auburg_1_1.xml,Auburg,F,,
auchier_1_1.xml,Auchier,M,Old High German; Old High German,
audaiet_1_1.xml,Audaiet,M,,
audesinde_1_1.xml,Audesinde,F,,
audin_1_1.xml,Audin,M,,
audoard_1_1.xml,Audoard,M,,
audrad_1_1.xml,Audrad,M,Old High German; Old Saxon; Old Frisian; Old Saxon; Old High German,
audrada_1_1.xml,Audrada,F,,Audrad
audrey_1_1.xml,Audrey,F,Old English; Old English,
audrian_1_1.xml,Audrian,F,,
audromar_1_1.xml,Audromar,M,,
audry_1_1.xml,Audry,M,,
aufondet_1_1.xml,Aufondet,M,,
aufour_1_1.xml,Aufour,M,,
aufrey_1_1.xml,Aufrey,M,Old High German; Old High German; Old Saxon,
augarde_1_1.xml,Augarde,F,,
augi_1_1.xml,Augi,M,,
auguerran_1_1.xml,Auguerran,M,,
august_1_1.xml,August,M,Latin,
augé_1_1.xml,Augé,M,,
auhier_1_1.xml,Auhier,M,,
aula_1_1.xml,Aula,F,Latin,
aulia_1_1.xml,Aulia,F,,
aulivecius_1_1.xml,Aulivecius,M,,
ault_1_1.xml,Ault,F,,
aulter_1_1.xml,Aulter,M,,
aultria_1_1.xml,Aultria,F,,
aunemund_1_1.xml,Aunemund,M,Old Saxon; Old High German,
aunere_1_1.xml,Aunere,M,,
aupais_1_1.xml,Aupais,U,,
aurelia_1_1.xml,Aurelia,F,,Aurelius
aurelian_1_1.xml,Aurelian,M,Latin,
aurelius_1_1.xml,Aurelius,M,Latin; Latin,
aurembiaix_1_1.xml,Aurembiaix,F,,
aurfresa_1_1.xml,Aurfresa,F,,
auriana_1_1.xml,Auriana,F,Proto-Indo-European; Proto-Italic; Proto-Indo-European,
aurisma_1_1.xml,Aurisma,F,Proto-Indo-European; Proto-Italic; Proto-Indo-European; Latin,
auriunda_1_1.xml,Auriunda,F,,
aurofin_1_1.xml,Aurofin,M,,
aurofina_1_1.xml,Aurofina,F,,Aurofin
auruza_1_1.xml,Auruza,U,,
ausias_1_1.xml,Ausias,M,,
ausserm_1_1.xml,Ausserm,M,,
austarius_1_1.xml,Austarius,M,,
austin_1_1.xml,Austin,M,Latin,
austine_1_1.xml,Austine,F,,Austin
austorgus_1_1.xml,Austorgus,M,Ancient Greek,
australd_1_1.xml,Australd,M,Proto-Germanic; Old Saxon; Old High German,
austrapius_1_1.xml,Austrapius,M,,
austrulf_1_1.xml,Austrulf,M,Proto-Germanic; Old High German; Gothic,
autberg_1_1.xml,Autberg,F,,
auther_1_1.xml,Auther,M,,
autissiodorensis_1_1.xml,Autissiodorensis,F,,
auxilius_1_1.xml,Auxilius,M,,
ava_1_1.xml,Ava,F,Germanic,
avalo_1_1.xml,Avalo,M,,
avancina_1_1.xml,Avancina,F,,
avenel_1_1.xml,Avenel,F,,
aventius_1_1.xml,Aventius,M,,
averroes_1_1.xml,Averroes,M,Latin; Arabic,
aversan_1_1.xml,Aversan,M,,
avesgod_1_1.xml,Avesgod,M,,
avice_1_1.xml,Avice,F,Latin; Old German,
aviel_1_1.xml,Aviel,M,,
avinio_1_1.xml,Avinio,M,,
avitus_1_1.xml,Avitus,U,,
avo_1_1.xml,Avo,M,Germanic,
avonda_1_1.xml,Avonda,F,,
avultrono_1_1.xml,Avultrono,M,,
awenset_1_1.xml,Awenset,U,,
awyn_1_1.xml,Awyn,M,,
ayans_1_1.xml,Ayans,F,,
aydo_1_1.xml,Aydo,M,,
ayens_1_1.xml,Ayens,F,,
ayerve_1_1.xml,Ayerve,M,,
aygler_1_1.xml,Aygler,M,,
ayla_1_1.xml,Ayla,F,,
aylger_1_1.xml,Aylger,M,,
aylmer_1_1.xml,Aylmer,M,Old English; Old English,
aylward_1_1.xml,Aylward,M,Old English; Old High German; Old English; Old High German,
aymar_1_1.xml,Aymar,M,,
ayulf_1_1.xml,Ayulf,M,,
azala_1_1.xml,Azala,U,,
azaman_1_1.xml,Azaman,M,Old High German; Old High German,
azawip_1_1.xml,Azawip,M,,
azay_1_1.xml,Azay,M,,
aziria_1_1.xml,Aziria,F,,
aznar_1_1.xml,Aznar,M,,
azurr_1_1.xml,Azurr,M,,
babilano_1_1.xml,Babilano,M,,
babilde_1_1.xml,Babilde,F,Old High German,
baccilio_1_1.xml,Baccilio,M,Old High German,
baco_1_1.xml,Baco,M,,
badag_1_1.xml,Badag,M,Old Saxon; Old High German,
badagad_1_1.xml,Badagad,M,,
badin_1_1.xml,Badin,F,Old Saxon; Old High German,
bado_1_1.xml,Bado,M,,
badurat_1_1.xml,Badurat,M,Old Saxon; Old High German; Old Saxon; Old High German,
bago_1_1.xml,Bago,M,Old High German,
baior_1_1.xml,Baior,M,Old High German,
baius_1_1.xml,Baius,M,Latin,
balaguer_1_1.xml,Balaguer,M,,
balda_1_1.xml,Balda,F,Old High German,
baldbert_1_1.xml,Baldbert,M,Old High German; Old High German; Old Saxon; Proto-Germanic,
baldegilde_1_1.xml,Baldegilde,F,Old High German; Proto-Germanic,
baldemar_1_1.xml,Baldemar,M,"Old High German; Old High German, Old Saxon; Proto-Germanic",
baldeva_1_1.xml,Baldeva,F,,
baldo_1_1.xml,Baldo,M,Old High German,
baldovi_1_1.xml,Baldovi,M,,
baldrac_1_1.xml,Baldrac,M,,
baldrad_1_1.xml,Baldrad,M,Old High German; Old Saxon; Old High German,
baldrich_1_1.xml,Baldrich,M,Old High German; Old High German,
baldulf_1_1.xml,Baldulf,M,Old High German; Old High German; Gothic,
baldwald_1_1.xml,Baldwald,M,Old High German; Old Saxon; Old High German,
baldwar_1_1.xml,Baldwar,M,Old High German; Old Saxon; Old High German,
baldwin_1_1.xml,Baldwin,M,Old High German; Old High German; Old English; Old English,
baldwina_1_1.xml,Baldwina,F,,Baldwin
balian_1_1.xml,Balian,M,,
balin_1_1.xml,Balin,M,,
balio_1_1.xml,Balio,M,,
ballacha_1_1.xml,Ballacha,M,,
balsama_1_1.xml,Balsama,F,Latin; Ancient Greek,
balsinde_1_1.xml,Balsinde,F,Old Saxon; Old High German; Old Saxon; Gothic; Proto-Germanic,
baltad_1_1.xml,Baltad,M,Old High German; Old High German,
balthasar_1_1.xml,Balthasar,M,Hebrew; Phoenician,
balthasara_1_1.xml,Balthasara,F,,Balthasar
baltheus_1_1.xml,Baltheus,M,,
baltrude_1_1.xml,Baltrude,F,Old High German; Proto-Germanic; Proto-Germanic,
banag_1_1.xml,Banag,M,,
banco_1_1.xml,Banco,M,,
bandeche_1_1.xml,Bandeche,M,,
bando_1_1.xml,Bando,M,Old High German,
baptist_1_1.xml,Baptist,M,Latin; Ancient Greek,
bara_1_1.xml,Bara,U,,
barach_1_1.xml,Barach,M,,
barbara_1_1.xml,Barbara,F,Greek,
barbedaur_1_1.xml,Barbedaur,M,,
barchaleo_1_1.xml,Barchaleo,M,,
barchil_1_1.xml,Barchil,M,,
barda_1_1.xml,Barda,F,,
bardio_1_1.xml,Bardio,M,,
bardo_1_1.xml,Bardo,M,,
bargol_1_1.xml,Bargol,M,,
barian_1_1.xml,Barian,M,,
barisia_1_1.xml,Barisia,F,,
barius_1_1.xml,Barius,M,,
barixono_1_1.xml,Barixono,M,,
barleto_1_1.xml,Barleto,M,,
barnabas_1_1.xml,Barnabas,M,Ancient Greek; Hebrew; Hebrew,
barnim_1_1.xml,Barnim,M,,
barno_1_1.xml,Barno,M,,
barnoer_1_1.xml,Barnoer,M,,
baron_1_1.xml,Baron,M,Latin,
barrufo_1_1.xml,Barrufo,M,,
bartholomea_1_1.xml,Bartholomea,F,,Bartholomew
bartholomew_1_1.xml,Bartholomew,M,Aramaic,
bartona_1_1.xml,Bartona,F,,
baruch_1_1.xml,Baruch,M,Hebrew,
baruffaldo_1_1.xml,Baruffaldo,M,,
basil_1_1.xml,Basil,M,Greek,
basile_1_1.xml,Basile,F,,Basil
basilico_1_1.xml,Basilico,M,,
bassano_1_1.xml,Bassano,M,,
basta_1_1.xml,Basta,F,,
bastard_1_1.xml,Bastard,M,Old French,
bathilde_1_1.xml,Bathilde,F,Old Saxon; Old High German; Old High German,
bathsheba_1_1.xml,Bathsheba,F,Hebrew; Hebrew,
batutella_1_1.xml,Batutella,F,,
baudran_1_1.xml,Baudran,M,Old High German; Old Saxon,
bawar_1_1.xml,Bawar,M,,
beaivi_1_1.xml,Beaivi,M,,
beata_1_1.xml,Beata,F,Latin,
beatrice_1_1.xml,Beatrice,F,Latin,
beaumond_1_1.xml,Beaumond,M,,
beauoncle_1_1.xml,Beauoncle,M,Old French; Middle French; Old French; Middle French,
beauvis_1_1.xml,Beauvis,M,Old French; Middle French; Old French,
